0.29233194	0.00000000
0.31316582	0.00000000
0.33399970	0.00000000
0.35483358	0.00000001
0.37566746	0.00000009
0.39650134	0.00000011
0.41733522	0.00000057
0.43816910	0.00000168
0.45900298	0.00000440
0.47983686	0.00001164
0.50067074	0.00003057
0.52150462	0.00006932
0.54233850	0.00014677
0.56317238	0.00033032
0.58400626	0.00061575
0.60484014	0.00115732
0.62567402	0.00188660
0.64650790	0.00353067
0.66734178	0.00588424
0.68817566	0.00937103
0.70900954	0.01423810
0.72984342	0.02099478
0.75067730	0.03106109
0.77151118	0.04535341
0.79234506	0.06232068
0.81317894	0.07914109
0.83401282	0.11310116
0.85484670	0.14970620
0.87568058	0.20028994
0.89651446	0.24286010
0.91734834	0.31231835
0.93818222	0.39459010
0.95901610	0.44592098
0.97984998	0.51480250
1.00068386	0.63272941
1.02151774	0.70508742
1.04235162	0.80322558
1.06318550	0.86541515
1.08401938	0.93261741
1.10485326	0.96844524
1.12568714	1.04465866
1.14652102	1.13483523
1.16735490	1.14848177
1.18818878	1.24614249
1.20902266	1.15741548
1.22985654	1.12439662
1.25069042	1.12991757
1.27152430	1.31744177
1.29235818	1.34447725
1.31319206	1.38638440
1.33402594	1.30288761
1.35485982	1.27463512
1.37569370	1.28202443
1.39652758	1.13240160
1.41736146	1.15079001
1.43819534	1.20975271
1.45902922	1.06959488
1.47986310	1.11893415
1.50069698	1.04995577
1.52153086	1.09863585
1.54236474	1.02778210
1.56319862	0.99507526
1.58403250	0.87209381
1.60486638	0.86253131
1.62570026	0.82900673
1.64653414	0.73240709
1.66736802	0.80157098
1.68820190	0.75617412
1.70903578	0.66921751
1.72986966	0.64651082
1.75070354	0.65163516
1.77153742	0.58361772
1.79237130	0.49118809
1.81320518	0.54151090
1.83403906	0.46953645
1.85487294	0.38688916
1.87570682	0.49525954
1.89654070	0.43416111
1.91737458	0.35151729
1.93820846	0.34498705
1.95904234	0.27128799
1.97987622	0.29826647
2.00071010	0.33936577
2.02154398	0.23087588
2.04237786	0.22420091
2.06321174	0.13291971
2.08404562	0.19445352
2.10487950	0.17790484
2.12571338	0.14493281
2.14654726	0.16481050
2.16738114	0.13724177
2.18821502	0.14945288
2.20904890	0.09391707
2.22988278	0.10533718
2.25071666	0.09925970
2.27155054	0.04637286
2.29238442	0.12390448
2.31321830	0.03917345
2.33405218	0.06036869
2.35488606	0.07234852
2.37571994	0.06369399
2.39655382	0.07631448
2.41738770	0.05597428
2.43822158	0.04597667
2.45905546	0.03540044
2.47988934	0.06056471
2.50072322	0.02486541
2.52155710	0.02551917
2.54239098	0.03928121
2.56322486	0.04030597
2.58405874	0.02756900
2.60489262	0.01414143
2.62572650	0.02901258
2.64656038	0.00000000
2.66739426	0.04578135
2.68822814	0.04695032
2.70906202	0.00000000
2.72989590	0.00000000
2.75072978	0.00000000
2.77156366	0.00000000
2.79239754	0.01773143
2.81323142	0.00000000
2.83406530	0.00000000
2.85489918	0.00000000
2.87573306	0.01956773
