0.29233194	0.00070716
0.31316582	0.00141776
0.33399970	0.00142120
0.35483358	0.00213696
0.37566746	0.01285277
0.39650134	0.01002074
0.41733522	0.03156974
0.43816910	0.05681860
0.45900298	0.09156106
0.47983686	0.14959590
0.50067074	0.24340500
0.52150462	0.34347161
0.54233850	0.45493340
0.56317238	0.64426600
0.58400626	0.76062949
0.60484014	0.91199850
0.62567402	0.95605654
0.64650790	1.16089687
0.66734178	1.26776128
0.68817566	1.33737659
0.70900954	1.36205684
0.72984342	1.36378996
0.75067730	1.38937118
0.77151118	1.41804960
0.79234506	1.38394437
0.81317894	1.26934696
0.83401282	1.33327319
0.85484670	1.32056227
0.87568058	1.34633329
0.89651446	1.26689170
0.91734834	1.28731874
0.93818222	1.30783014
0.95901610	1.20863113
0.97984998	1.15943615
1.00068386	1.20199140
1.02151774	1.14561643
1.04235162	1.13055726
1.06318550	1.06755985
1.08401938	1.01896202
1.10485326	0.94609087
1.12568714	0.92028883
1.14652102	0.90838312
1.16735490	0.84097463
1.18818878	0.83977363
1.20902266	0.72167938
1.22985654	0.65178383
1.25069042	0.61150779
1.27152430	0.66819080
1.29235818	0.64121495
1.31319206	0.62363186
1.33402594	0.55427372
1.35485982	0.51408583
1.37569370	0.49128564
1.39652758	0.41313343
1.41736146	0.40042530
1.43819534	0.40213321
1.45902922	0.34016529
1.47986310	0.34093080
1.50069698	0.30687952
1.52153086	0.30837973
1.54236474	0.27735040
1.56319862	0.25840715
1.58403250	0.21813533
1.60486638	0.20797761
1.62570026	0.19284906
1.64653414	0.16449212
1.66736802	0.17392485
1.68820190	0.15861460
1.70903578	0.13578355
1.72986966	0.12695646
1.75070354	0.12391056
1.77153742	0.10751502
1.79237130	0.08770508
1.81320518	0.09375796
1.83403906	0.07886264
1.85487294	0.06306040
1.87570682	0.07836625
1.89654070	0.06671485
1.91737458	0.05247291
1.93820846	0.05004286
1.95904234	0.03825145
1.97987622	0.04089033
2.00071010	0.04524784
2.02154398	0.02994549
2.04237786	0.02829549
2.06321174	0.01632659
2.08404562	0.02325108
2.10487950	0.02071222
2.12571338	0.01643250
2.14654726	0.01820131
2.16738114	0.01476605
2.18821502	0.01566818
2.20904890	0.00959551
2.22988278	0.01049022
2.25071666	0.00963658
2.27155054	0.00438961
2.29238442	0.01143729
2.31321830	0.00352665
2.33405218	0.00530121
2.35488606	0.00619787
2.37571994	0.00532371
2.39655382	0.00622413
2.41738770	0.00445520
2.43822158	0.00357167
2.45905546	0.00268440
2.47988934	0.00448340
2.50072322	0.00179713
2.52155710	0.00180090
2.54239098	0.00270700
2.56322486	0.00271266
2.58405874	0.00181221
2.60489262	0.00090800
2.62572650	0.00181977
2.64656038	0.00000000
2.66739426	0.00274101
2.68822814	0.00274669
2.70906202	0.00000000
2.72989590	0.00000000
2.75072978	0.00000000
2.77156366	0.00000000
2.79239754	0.00092505
2.81323142	0.00000000
2.83406530	0.00000000
2.85489918	0.00000000
2.87573306	0.00093266
