0.01658611	0.00014680
0.03680176	0.00000000
0.05701741	0.00029070
0.07723307	0.00115704
0.09744872	0.00158301
0.11766438	0.00157512
0.13788003	0.00327697
0.15809568	0.00524524
0.17831134	0.01029675
0.19852699	0.01712168
0.21874265	0.02080545
0.23895830	0.02709099
0.25917395	0.04616697
0.27938961	0.06477323
0.29960526	0.09618666
0.31982092	0.13027210
0.34003657	0.16238046
0.36025222	0.20884135
0.38046788	0.26674926
0.40068353	0.32925448
0.42089919	0.40012669
0.44111484	0.47447768
0.46133049	0.55158875
0.48154615	0.64146592
0.50176180	0.71999232
0.52197746	0.79043716
0.54219311	0.89277978
0.56240876	0.97010091
0.58262442	1.03448847
0.60284007	1.09563020
0.62305573	1.12221845
0.64327138	1.16313683
0.66348703	1.17068909
0.68370269	1.19348186
0.70391834	1.23484566
0.72413400	1.17665589
0.74434965	1.17184349
0.76456530	1.13707451
0.78478096	1.10226936
0.80499661	1.06887246
0.82521227	1.02349675
0.84542792	0.98675855
0.86564357	0.93231065
0.88585923	0.91023703
0.90607488	0.83930992
0.92629054	0.81918303
0.94650619	0.78364449
0.96672184	0.75661821
0.98693750	0.70951493
1.00715315	0.66119200
1.02736881	0.65484947
1.04758446	0.61471691
1.06780011	0.59221386
1.08801577	0.58983205
1.10823142	0.56556340
1.12844708	0.54901482
1.14866273	0.52333390
1.16887838	0.50954839
1.18909404	0.49859735
1.20930969	0.50236777
1.22952534	0.47753192
1.24974100	0.44274847
1.26995665	0.46509910
1.29017231	0.43567563
1.31038796	0.42182367
1.33060361	0.41964526
1.35081927	0.40703650
1.37103492	0.40246440
1.39125058	0.38842547
1.41146623	0.38854729
1.43168188	0.37794469
1.45189754	0.35439151
1.47211319	0.35914883
1.49232885	0.33534451
1.51254450	0.32936729
1.53276015	0.32383673
1.55297581	0.30225720
1.57319146	0.30205923
1.59340712	0.29722107
1.61362277	0.28983696
1.63383842	0.27747360
1.65405408	0.27386489
1.67426973	0.25200929
1.69448539	0.25427992
1.71470104	0.24766723
1.73491669	0.23871413
1.75513235	0.22138976
1.77534800	0.21203408
1.79556366	0.21341792
1.81577931	0.19516018
1.83599496	0.19013859
1.85621062	0.18749008
1.87642627	0.18228936
1.89664193	0.17625936
1.91685758	0.17143350
1.93707323	0.16255836
1.95728889	0.15984970
1.97750454	0.15285770
1.99772020	0.13977578
2.01793585	0.14548799
2.03815150	0.13640137
2.05836716	0.13742623
2.07858281	0.13266419
2.09879847	0.12330059
2.11901412	0.12411950
2.13922977	0.11384201
2.15944543	0.11216805
2.17966108	0.10637413
2.19987674	0.10467485
2.22009239	0.09594368
2.24030804	0.09161288
2.26052370	0.09231432
2.28073935	0.08852154
2.30095501	0.08313040
2.32117066	0.07927697
2.34138631	0.08164045
2.36160197	0.07285126
2.38181762	0.07034031
2.40203327	0.06475200
2.42224893	0.06562714
2.44246458	0.06162678
2.46268024	0.05915970
2.48289589	0.05871460
2.50311154	0.05761162
2.52332720	0.05104995
2.54354285	0.05311945
2.56375851	0.04990345
2.58397416	0.04550903
2.60418981	0.04642931
2.62440547	0.04295529
2.64462112	0.04148871
2.66483678	0.03955036
2.68505243	0.04006043
2.70526808	0.03622341
2.72548374	0.03564944
2.74569939	0.03623673
2.76591505	0.03168085
2.78613070	0.02966498
2.80634635	0.02700661
2.82656201	0.02669986
2.84677766	0.02698808
2.86699332	0.02668260
2.88720897	0.02417054
2.90742462	0.02026954
2.92764028	0.01911159
2.94785593	0.02051627
2.96807159	0.01955954
2.98828724	0.01918020
3.00850289	0.01711798
3.02871855	0.01688166
3.04893420	0.01572267
3.06914986	0.01610932
3.08936551	0.01460373
3.10958116	0.01420519
3.12979682	0.01285035
3.15001247	0.01264606
3.17022813	0.01244377
3.19044378	0.01189031
3.21065943	0.01128506
3.23087509	0.01068722
3.25109074	0.01136605
3.27130640	0.01014398
3.29152205	0.00819757
3.31173770	0.00944326
3.33195336	0.00752643
3.35216901	0.00708537
3.37238467	0.00764730
3.39260032	0.00726556
3.41281597	0.00595914
3.43303163	0.00581029
3.45324728	0.00539346
3.47346294	0.00578549
3.49367859	0.00558664
3.51389424	0.00480887
3.53410990	0.00482865
3.55432555	0.00448299
3.57454120	0.00419356
3.59475686	0.00421633
3.61497251	0.00403430
3.63518817	0.00415882
3.65540382	0.00357623
3.67561947	0.00350164
3.69583513	0.00317948
3.71605078	0.00246686
3.73626644	0.00254784
3.75648209	0.00248159
3.77669774	0.00188456
3.79691340	0.00158359
3.81712905	0.00219212
3.83734471	0.00203492
3.85756036	0.00145684
3.87777601	0.00158670
3.89799167	0.00194637
3.91820732	0.00207084
3.93842298	0.00100533
3.95863863	0.00077141
3.97885428	0.00135177
3.99906994	0.00116332
4.01928559	0.00102186
4.03950125	0.00083820
4.05971690	0.00083230
4.07993255	0.00086992
4.10014821	0.00077740
4.12036386	0.00081478
4.14057952	0.00046838
4.16079517	0.00063417
4.18101082	0.00046175
4.20122648	0.00037511
4.22144213	0.00045521
4.24165779	0.00012326
4.26187344	0.00016318
4.28208909	0.00004050
4.30230475	0.00012064
4.32252040	0.00039925
4.34273606	0.00019819
4.36295171	0.00007871
4.38316736	0.00011721
4.40338302	0.00003879
4.42359867	0.00011553
4.44381433	0.00015293
4.46402998	0.00000000
4.48424563	0.00003768
4.50446129	0.00000000
4.52467694	0.00003714
4.54489260	0.00003687
4.56510825	0.00000000
4.58532390	0.00003633
4.60553956	0.00003607
4.62575521	0.00000000
4.64597087	0.00000000
4.66618652	0.00000000
4.68640217	0.00010508
