0.40462030	0.00000067
0.47263690	0.00000597
0.54065350	0.00016761
0.60867010	0.00134593
0.67668670	0.00801946
0.74470330	0.03647847
0.81271990	0.08666049
0.88073650	0.26459986
0.94875310	0.55822212
1.01676970	0.72998706
1.08478630	0.97764790
1.15280290	1.14914178
1.22081950	0.98381970
1.28883610	1.43162638
1.35685270	1.36756246
1.42486930	1.22168446
1.49288590	0.96594613
1.56090250	0.86812311
1.62891910	0.80490247
1.69693570	0.55332584
1.76495230	0.90003464
1.83296890	0.50082472
1.90098550	0.27757478
1.96900210	0.15332898
2.03701870	0.42229039
2.10503530	0.09281928
2.17305190	0.10179524
2.24106850	0.11143563
2.30908510	0.00000000
2.37710170	0.13292173
