0.01658611	0.00000000
0.03680176	0.00000000
0.05701741	0.00000000
0.07723307	0.00000000
0.09744872	0.00000000
0.11766438	0.00000000
0.13788003	0.00000000
0.15809568	0.00000000
0.17831134	0.00000001
0.19852699	0.00000002
0.21874265	0.00000003
0.23895830	0.00000005
0.25917395	0.00000011
0.27938961	0.00000020
0.29960526	0.00000041
0.31982092	0.00000073
0.34003657	0.00000122
0.36025222	0.00000210
0.38046788	0.00000356
0.40068353	0.00000585
0.42089919	0.00000944
0.44111484	0.00001484
0.46133049	0.00002283
0.48154615	0.00003507
0.50176180	0.00005191
0.52197746	0.00007501
0.54219311	0.00011128
0.56240876	0.00015849
0.58262442	0.00022101
0.60284007	0.00030535
0.62305573	0.00040697
0.64327138	0.00054740
0.66348703	0.00071298
0.68370269	0.00093786
0.70391834	0.00124818
0.72413400	0.00152493
0.74434965	0.00194063
0.76456530	0.00239777
0.78478096	0.00294894
0.80499661	0.00361425
0.82521227	0.00435706
0.84542792	0.00526717
0.86564357	0.00621417
0.88585923	0.00754366
0.90607488	0.00861118
0.92629054	0.01035870
0.94650619	0.01215811
0.96672184	0.01433706
0.98693750	0.01634461
1.00715315	0.01843104
1.02736881	0.02198593
1.04758446	0.02474169
1.06780011	0.02844182
1.08801577	0.03364459
1.10823142	0.03813943
1.12844708	0.04357132
1.14866273	0.04865870
1.16887838	0.05525876
1.18909404	0.06279132
1.20930969	0.07315417
1.22952534	0.08006769
1.24974100	0.08512506
1.26995665	0.10212656
1.29017231	0.10882717
1.31038796	0.11940304
1.33060361	0.13410610
1.35081927	0.14631707
1.37103492	0.16215884
1.39125058	0.17481180
1.41146623	0.19466927
1.43168188	0.21011389
1.45189754	0.21792500
1.47211319	0.24353477
1.49232885	0.25000404
1.51254450	0.26918616
1.53276015	0.28933573
1.55297581	0.29443088
1.57319146	0.31996012
1.59340712	0.34149587
1.61362277	0.36033391
1.63383842	0.37239145
1.65405408	0.39587618
1.67426973	0.39150692
1.69448539	0.42366796
1.71470104	0.44167090
1.73491669	0.45476345
1.75513235	0.44971388
1.77534800	0.45844035
1.79556366	0.49030408
1.81577931	0.47563462
1.83599496	0.49081798
1.85621062	0.51185390
1.87642627	0.52556251
1.89664193	0.53593938
1.91685758	0.54902350
1.93707323	0.54763715
1.95728889	0.56580220
1.97750454	0.56782354
1.99772020	0.54432413
2.01793585	0.59333508
2.03815150	0.58197819
2.05836716	0.61285815
2.07858281	0.61780594
2.09879847	0.59909380
2.11901412	0.62869628
2.13922977	0.60066236
2.15944543	0.61601998
2.17966108	0.60763731
2.19987674	0.62148710
2.22009239	0.59169627
2.24030804	0.58648267
2.26052370	0.61308238
2.28073935	0.60953074
2.30095501	0.59314313
2.32117066	0.58582161
2.34138631	0.62447838
2.36160197	0.57653602
2.38181762	0.57565579
2.40203327	0.54774781
2.42224893	0.57357044
2.44246458	0.55624048
2.46268024	0.55122577
2.48289589	0.56452977
2.50311154	0.57137442
2.52332720	0.52205271
2.54354285	0.55991817
2.56375851	0.54200369
2.58397416	0.50912393
2.60418981	0.53484813
2.62440547	0.50936567
2.64462112	0.50627253
2.66483678	0.49649707
2.68505243	0.51721120
2.70526808	0.48084550
2.72548374	0.48642287
2.74569939	0.50808911
2.76591505	0.45635734
2.78613070	0.43889444
2.80634635	0.41028668
2.82656201	0.41641247
2.84677766	0.43199942
2.86699332	0.43826520
2.88720897	0.40728329
2.90742462	0.35031747
2.92764028	0.33871218
2.94785593	0.37278542
2.96807159	0.36429920
2.98828724	0.36610568
3.00850289	0.33479291
3.02871855	0.33824214
3.04893420	0.32266213
3.06914986	0.33855577
3.08936551	0.31424743
3.10958116	0.31292151
3.12979682	0.28974171
3.15001247	0.29180116
3.17022813	0.29379883
3.19044378	0.28720299
3.21065943	0.27882413
3.23087509	0.27005757
3.25109074	0.29369844
3.27130640	0.26800214
3.29152205	0.22140686
3.31173770	0.26070171
3.33195336	0.21235746
3.35216901	0.20428638
3.37238467	0.22528205
3.39260032	0.21866194
3.41281597	0.18319711
3.43303163	0.18243615
3.45324728	0.17294394
3.47346294	0.18943123
3.49367859	0.18676043
3.51389424	0.16411600
3.53410990	0.16821261
3.55432555	0.15939641
3.57454120	0.15216807
3.59475686	0.15612080
3.61497251	0.15241696
3.63518817	0.16029909
3.65540382	0.14061743
3.67561947	0.14044163
3.69583513	0.13006158
3.71605078	0.10291184
3.73626644	0.10838788
3.75648209	0.10764310
3.77669774	0.08334443
3.79691340	0.07139699
3.81712905	0.10074803
3.83734471	0.09532777
3.85756036	0.06955767
3.87777601	0.07720679
3.89799167	0.09651185
3.91820732	0.10463110
3.93842298	0.05175480
3.95863863	0.04045945
3.97885428	0.07222699
3.99906994	0.06331745
4.01928559	0.05665196
4.03950125	0.04733076
4.05971690	0.04786441
4.07993255	0.05094778
4.10014821	0.04636299
4.12036386	0.04947937
4.14057952	0.02896033
4.16079517	0.03992191
4.18101082	0.02959318
4.20122648	0.02447318
4.22144213	0.03023152
4.24165779	0.00833257
4.26187344	0.01122742
4.28208909	0.00283631
4.30230475	0.00859769
4.32252040	0.02895607
4.34273606	0.01462724
4.36295171	0.00591083
4.38316736	0.00895654
4.40338302	0.00301574
4.42359867	0.00913831
4.44381433	0.01230637
4.46402998	0.00000000
4.48424563	0.00313797
4.50446129	0.00000000
4.52467694	0.00319988
4.54489260	0.00323104
4.56510825	0.00000000
4.58532390	0.00329375
4.60553956	0.00332532
4.62575521	0.00000000
4.64597087	0.00000000
4.66618652	0.00000000
4.68640217	0.01035889
