899.90100000 0.08603253 0.03855501
909.90100000 0.08510726 0.03697075
919.90100000 0.08760255 0.03621757
929.90100000 0.08851025 0.03739448
939.90100000 0.08826271 0.03835432
949.90100000 0.08725693 0.03784847
959.90100000 0.08872076 0.03690067
969.90100000 0.08731828 0.03718411
979.90100000 0.08538961 0.03585779
989.90100000 0.08560521 0.03716940
999.90100000 0.08806573 0.03825807
