0	109.902	1	146	0.5174167048999475
100	110.00200000000048	1	147	0.511309021259008
200	110.10200000000096	1	148	0.5457528971975619
300	110.20200000000143	1	145	0.5276054580087978
400	110.30200000000191	1	145	0.48995442101825687
500	110.40200000000239	1	146	0.49769441203508136
600	110.50200000000287	1	141	0.5082157815975147
700	110.60200000000334	1	140	0.4945512612394246
800	110.70200000000382	1	145	0.5056530301983678
900	110.8020000000043	1	141	0.4514812279986703
1000	110.90200000000478	1	140	0.46542454432620284
1100	111.00200000000525	1	146	0.4812484980129921
1200	111.10200000000573	1	144	0.4766678680260505
1300	111.20200000000621	1	146	0.4185085738869157
1400	111.30200000000669	1	148	0.46053158031229674
1500	111.40200000000716	1	146	0.43177046559620474
1600	111.50200000000764	1	149	0.4295752594350587
1700	111.60200000000812	1	148	0.43672631928139743
1800	111.7020000000086	1	146	0.406664945153246
1900	111.80200000000907	1	151	0.4165427872044324
2000	111.90200000000955	1	144	0.4044699734280085
2100	112.00200000001003	1	144	0.4052515381360437
2200	112.1020000000105	1	147	0.40983984420200265
2300	112.20200000001098	1	145	0.4135869151843991
2400	112.30200000001146	1	148	0.4182142079574883
2500	112.40200000001194	1	146	0.3932153122954935
2600	112.50200000001242	1	144	0.3895675287798812
2700	112.6020000000129	1	143	0.3996304493849904
2800	112.70200000001337	1	145	0.3829775910108443
2900	112.80200000001385	1	142	0.3902238427532657
3000	112.90200000001433	1	139	0.39745036187988886
3100	113.0020000000148	1	134	0.39433222271633295
3200	113.10200000001528	1	140	0.39984113749109984
3300	113.20200000001576	1	136	0.3894633319542907
3400	113.30200000001624	1	140	0.3780313916550795
3500	113.40200000001671	1	138	0.37486712259885496
3600	113.50200000001719	1	141	0.3818184533480858
3700	113.60200000001767	1	139	0.3489501591722644
3800	113.70200000001815	1	136	0.33996230950354583
3900	113.80200000001862	1	138	0.33712634824787385
4000	113.9020000000191	1	136	0.33338054668064776
4100	114.00200000001958	1	137	0.34689220324004016
4200	114.10200000002006	1	140	0.3504284812958844
4300	114.20200000002053	1	138	0.3561573773553513
4400	114.30200000002101	1	140	0.3539803024818513
4500	114.40200000002149	1	137	0.37001471961554633
4600	114.50200000002197	1	138	0.37246987708094526
4700	114.60200000002244	1	145	0.3596262387806231
4800	114.70200000002292	1	144	0.36248743045303544
4900	114.8020000000234	1	141	0.35652914817569314
5000	114.90200000002388	1	138	0.3489508463806326
5100	115.00200000002435	1	137	0.3112229672721727
5200	115.10200000002483	1	138	0.31628761553566925
5300	115.20200000002531	1	138	0.33572157529392094
5400	115.30200000002579	1	139	0.33098800201505035
5500	115.40200000002626	1	135	0.32415706779699466
5600	115.50200000002674	1	138	0.33019405114670614
5700	115.60200000002722	1	135	0.3352540535180823
5800	115.7020000000277	1	134	0.35109129688310986
5900	115.80200000002817	1	133	0.3573235803728177
6000	115.90200000002865	1	134	0.3398740076720286
6100	116.00200000002913	1	133	0.32959655762517304
6200	116.1020000000296	1	130	0.31162383466156884
6300	116.20200000003008	1	131	0.3099188296785817
6400	116.30200000003056	1	129	0.30672019005253776
6500	116.40200000003104	1	131	0.29775295352306524
6600	116.50200000003152	1	128	0.29397969761776355
6700	116.60200000003199	1	130	0.3102781269737046
6800	116.70200000003247	1	130	0.3122493319280664
6900	116.80200000003295	1	127	0.3086801307743695
7000	116.90200000003342	1	126	0.3185825820099005
7100	117.0020000000339	1	123	0.3181071879510763
7200	117.10200000003438	1	123	0.3258939862058041
7300	117.20200000003486	1	125	0.3305967478322812
7400	117.30200000003533	1	127	0.3420903885988337
7500	117.40200000003581	1	127	0.3443346332409347
7600	117.50200000003629	1	127	0.33090056596223133
7700	117.60200000003677	1	129	0.2762732289546339
7800	117.70200000003724	1	131	0.2878225100491791
7900	117.80200000003772	1	134	0.3015685357868285
8000	117.9020000000382	1	132	0.2954623862267361
8100	118.00200000003868	1	133	0.27916248569155383
8200	118.10200000003915	1	134	0.27997195645648376
8300	118.20200000003963	1	139	0.28201507011241905
8400	118.30200000004011	1	135	0.299479451464809
8500	118.40200000004059	1	133	0.30865111822088037
8600	118.50200000004106	1	135	0.29247873829963733
8700	118.60200000004154	1	132	0.29639403235759587
8800	118.70200000004202	1	132	0.29868512267285796
8900	118.8020000000425	1	129	0.29825183190013593
9000	118.90200000004297	1	129	0.2830622044190641
9100	119.00200000004345	1	126	0.2802796810486096
9200	119.10200000004393	1	124	0.28990643785816583
9300	119.2020000000444	1	120	0.27651012351991405
9400	119.30200000004488	1	123	0.28050563328930245
9500	119.40200000004536	1	120	0.28263252558030844
9600	119.50200000004584	1	122	0.2793468648881147
9700	119.60200000004632	1	126	0.2909047854688097
9800	119.7020000000468	1	126	0.29519007036067435
9900	119.80200000004727	1	120	0.303983793353601
10000	119.90200000004775	1	121	0.30688186642623383
10100	120.00200000004823	1	121	0.28756868551052106
10200	120.1020000000487	1	123	0.29487499880716755
10300	120.20200000004918	1	124	0.26472698969337866
10400	120.30200000004966	1	122	0.28365741710031883
10500	120.40200000005014	1	122	0.3088251118008032
10600	120.50200000005061	1	124	0.2883798942779547
10700	120.60200000005109	1	123	0.2821665669610996
10800	120.70200000005157	1	125	0.290128043902442
10900	120.80200000005205	1	126	0.2854180739217542
11000	120.90200000005252	1	124	0.25465125719105547
11100	121.002000000053	1	126	0.268364513383574
11200	121.10200000005348	1	127	0.2763890437905784
11300	121.20200000005396	1	124	0.26165230982622095
11400	121.30200000005443	1	123	0.274862508453102
11500	121.40200000005491	1	124	0.2896399716139642
11600	121.50200000005539	1	127	0.2885281869268999
11700	121.60200000005587	1	125	0.27608952000934267
11800	121.70200000005634	1	121	0.27591293943103073
11900	121.80200000005682	1	117	0.2603648419609156
12000	121.9020000000573	1	112	0.2635060514364756
12100	122.00200000005778	1	115	0.26912481708199953
12200	122.10200000005825	1	112	0.2719122719881087
12300	122.20200000005873	1	113	0.2790372164580895
12400	122.30200000005921	1	115	0.2900059504649056
12500	122.40200000005969	1	114	0.3068520417990091
12600	122.50200000006016	1	113	0.30219160966640574
12700	122.60200000006064	1	119	0.2895194822218703
12800	122.70200000006112	1	122	0.2951632213256472
12900	122.8020000000616	1	124	0.27839036861006994
13000	122.90200000006207	1	124	0.275976718952034
13100	123.00200000006255	1	121	0.26955637048872944
13200	123.10200000006303	1	117	0.27268705688719463
13300	123.2020000000635	1	123	0.28260417666116255
13400	123.30200000006398	1	121	0.28616947667321985
13500	123.40200000006446	1	121	0.2963645584063996
13600	123.50200000006494	1	117	0.30824185014814914
13700	123.60200000006542	1	122	0.3142698499457106
13800	123.7020000000659	1	119	0.300497835756321
13900	123.80200000006637	1	121	0.27984578769742435
14000	123.90200000006685	1	120	0.2664781036465482
14100	124.00200000006733	1	114	0.2668077255703262
14200	124.1020000000678	1	114	0.2850627492788691
14300	124.20200000006828	1	121	0.2883652306774565
14400	124.30200000006876	1	117	0.291482278555132
14500	124.40200000006924	1	119	0.2914045238976134
14600	124.50200000006971	1	122	0.29556981429381973
14700	124.60200000007019	1	119	0.29471895518121294
14800	124.70200000007067	1	119	0.3067262777690811
14900	124.80200000007115	1	121	0.3139264334064191
15000	124.90200000007162	1	121	0.2869938540162527
15100	125.0020000000721	1	120	0.2748540343798777
15200	125.10200000007258	1	120	0.2665697635202125
15300	125.20200000007306	1	121	0.2540162299282096
15400	125.30200000007353	1	119	0.2605226312266445
15500	125.40200000007401	1	121	0.2542251821598842
15600	125.50200000007449	1	122	0.2700389513745798
15700	125.60200000007497	1	120	0.28517912853663663
15800	125.70200000007544	1	121	0.2994089512391181
15900	125.80200000007592	1	122	0.3101499449128924
16000	125.9020000000764	1	122	0.31961852010407876
16100	126.00200000007688	1	117	0.29694270656571475
16200	126.10200000007735	1	119	0.29604623269942004
16300	126.20200000007783	1	120	0.2786763860965691
16400	126.30200000007831	1	122	0.263321564676732
16500	126.40200000007879	1	121	0.2807502089594106
16600	126.50200000007926	1	121	0.26505390086909725
16700	126.60200000007974	1	122	0.2720654983996497
16800	126.70200000008022	1	121	0.29112782792334807
16900	126.8020000000807	1	121	0.29243091979715674
17000	126.90200000008117	1	123	0.30108804786383814
17100	127.00200000008165	1	118	0.2823256382233082
17200	127.10200000008213	1	120	0.29564862325705626
17300	127.2020000000826	1	120	0.27662709156925464
17400	127.30200000008308	1	124	0.2641626739207277
17500	127.40200000008356	1	121	0.2628756224017369
17600	127.50200000008404	1	119	0.2537868139097625
17700	127.60200000008452	1	120	0.28427865956588155
17800	127.702000000085	1	119	0.2740542815385679
17900	127.80200000008547	1	118	0.2720556226914727
18000	127.90200000008595	1	117	0.27857782647549506
18100	128.0020000000864	1	119	0.28767545305991565
18200	128.1020000000869	1	118	0.286470931733778
18300	128.20200000008737	1	117	0.27300504296509365
18400	128.30200000008784	1	112	0.2573398613277574
18500	128.40200000008832	1	114	0.2726154813045179
18600	128.5020000000888	1	114	0.2666574618837886
18700	128.60200000008928	1	115	0.2985890502004848
18800	128.70200000008975	1	112	0.27669071544027524
18900	128.80200000009023	1	111	0.28515454598572726
19000	128.9020000000907	1	108	0.286710842918534
19100	129.0020000000912	1	106	0.2928393312464208
19200	129.10200000009166	1	106	0.2827886785114114
19300	129.20200000009214	1	110	0.2703181265741984
19400	129.30200000009262	1	110	0.23835293183717743
19500	129.4020000000931	1	112	0.260723380672048
19600	129.50200000009357	1	114	0.26724901023405534
19700	129.60200000009405	1	117	0.24782052932042303
19800	129.70200000009453	1	114	0.26937549885038364
19900	129.802000000095	1	115	0.27440185272441286
